administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
7.0,6.362812563071908,0,0.0,141.0,8.804625232612809,0.006081470315867954,0.01291622526654623,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
5.0,4.941642422609304,2,4.174387269895637,20.0,5.981414211254481,0.006677654753240497,0.03729578474369693,3.0106208860477417,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
11.0,6.61039317247705,2,4.085976312551584,73.0,7.9287663216266955,0.0,0.016857117066422806,0.0,Nov,Windows,Microsoft Edge,Southern Africa,Google search,Returning_Visitor,True,False
6.0,6.157826084323207,0,0.0,38.0,6.884486652042782,0.0022973590486834584,0.010939940038334263,2.714694743820879,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,True
10.0,5.092276723133489,0,0.0,86.0,7.400620577371135,0.005087039048557209,0.023716526617316065,1.308332819650179,Jul,Windows,Google Chrome,Oceania,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,6.699500340161678,0.0769610411361284,0.06859279146561167,0.0,May,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,5.030437921392435,0.0,0.01980262729617973,0.0,Dec,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,36.0,7.771067086065406,0.019116117192230143,0.035367143837291344,0.0,May,MACOS,Samsung Internet,Western Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Nov,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,25.0,7.165493475060845,0.04716980447638993,0.07881118042428985,0.0,May,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
1.0,4.0163830207523885,1,3.5691576226137323,10.0,5.3706380281276624,0.021957167352042138,0.07232066157962608,0.0,May,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
1.0,4.069026754237811,2,3.7216692768562822,15.0,6.054439346269371,0.0,0.01291622526654623,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,1,4.576770711466393,22.0,7.024649030453636,0.009950330853168092,0.042101176018635326,2.028148247292285,Sep,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
11.0,5.32138410543887,2,4.146304301152812,109.0,8.813438494528507,0.0,0.015873349156290163,3.55820113047182,Oct,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,6.885509670034818,1,4.364371699435161,91.0,8.537191877922927,0.010148331051815136,0.03729578474369693,0.0,Jul,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
2.0,4.4953553199808844,0,0.0,16.0,6.827629234502852,0.01656208829897823,0.010939940038334263,0.0,Aug,MACOS,Safari,Asia,Bing search,Returning_Visitor,False,False
4.0,4.366278277705742,0,0.0,237.0,9.410174353854769,0.021859334352893528,0.04305948946044701,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
1.0,1.791759469228055,0,0.0,12.0,7.145196134997171,0.010445257861538604,0.031498667059371016,2.8622008809294686,Dec,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
2.0,2.772588722239781,1,3.7612001156935624,1.0,8.529319371214077,0.01666044089310717,0.03729578474369693,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,5.0,3.713572066704308,0.0,0.058268908123975824,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,5.3612921657094255,0.0,0.024692612590371414,0.0,Mar,MACOS,Safari,North America,Google search,New_Visitor,False,False
0.0,4.448973335356936,0,0.0,13.0,4.948759890378168,0.030626193541760747,0.08065790301745454,0.0,June,Windows,Google Chrome,South America,Twitter,Returning_Visitor,False,False
1.0,2.8449093838194073,0,3.5691576226137323,10.0,6.7650389767805414,0.011730922875698699,0.055434706888100524,1.8562979903656263,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
1.0,4.448973335356936,0,0.0,97.0,7.432483807917119,0.003493889254255838,0.010939940038334263,2.151762203259462,May,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,False,False
5.0,4.517899362326903,0,0.0,30.0,6.9584483932976555,0.009455158770755197,0.04974209189481401,0.0,Aug,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.0,6.047135744478443,0,0.0,39.0,7.31455283232408,0.008860628432196467,0.014888612493750559,0.0,Sep,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,4.955827057601261,0.01980262729617973,0.055434706888100524,0.0,May,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
6.0,7.4620713338226565,0,0.0,3.0,3.295836866004329,0.04879016416943204,0.0778865386570712,0.0,Dec,Windows,Sogou Explorer,Northern Africa,Tik Tok ads,Other,False,False
13.0,6.455355783684759,0,0.0,60.0,7.351799869057777,0.017446913603720703,0.03825871211709027,2.4336133554004498,Oct,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,6.4425401664681985,0.0,0.011928570865273812,0.0,Dec,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,6.779921907472252,0.010445257861538604,0.028587456851912472,0.0,Jul,Windows,QQ,Oceania,Google search,Returning_Visitor,False,False
3.0,2.6390573296152584,0,0.0,29.0,6.4457198193855785,0.0,0.006975613736425138,1.9878743481543455,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,20.0,7.356918242356021,0.0,0.014888612493750559,0.0,Mar,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,4.553876891600541,0.0,0.03922071315328133,0.0,Nov,Windows,Google Chrome,Northern Africa,Tik Tok ads,Returning_Visitor,False,False
1.0,2.302585092994046,0,0.0,26.0,7.234898420314831,0.0,0.028587456851912472,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
5.0,6.470809491503623,5,6.990829842547582,180.0,9.385721231090805,0.0036931718376176067,0.001998002662673058,1.9878743481543455,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,5.945420608606575,0.0,0.013902905168991434,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,True,False
0.0,0.0,0,0.0,5.0,4.276666119016055,0.03604259134692931,0.04879016416943204,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
2.0,3.4339872044851463,0,0.0,41.0,7.905810312658931,0.012126179797840555,0.03729578474369693,0.0,May,Windows,Microsoft Edge,South America,Facebook ads,Returning_Visitor,False,False
1.0,3.097084767663676,0,0.0,17.0,7.189922170745808,0.015085637418040953,0.044973365642731196,3.586292865338835,Nov,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,54.0,6.8658910748834385,0.006975613736425138,0.02955880224154443,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3.0,4.321922710559928,0,0.0,95.0,7.9724660159745655,0.005286004429237438,0.011928570865273812,0.7419373447293773,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
1.0,4.1588830833596715,0,0.0,28.0,7.16703787691222,0.0,0.007968169649176881,0.0,Oct,iOS,Safari,North America,Instagram ads,New_Visitor,False,False
2.0,4.330733340286331,0,0.0,33.0,7.719129840906732,0.017938145131012998,0.045928931888399735,1.6486586255873816,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,True
6.0,5.154229263996854,0,0.0,37.0,7.4949862339505335,0.006280237957150456,0.02273948696948934,2.4069451083182885,Dec,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,False,False
5.0,4.826712455935327,0,0.0,15.0,5.4680601411351315,0.0,0.001998002662673058,0.0,Oct,Windows,Mozilla Firefox,Northern Africa,Instagram Page,New_Visitor,False,True
5.0,5.0795392727434665,3,5.5053315359323625,104.0,8.491465042843506,0.0,0.008959741371471801,2.8213788864092133,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,19.0,5.673323267171493,0.0299470763679521,0.058268908123975824,0.0,Nov,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
2.0,4.448973335356936,0,0.0,15.0,5.8888779583328805,0.0,0.011928570865273812,0.0,Mar,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,45.0,6.306275286948016,0.015873349156290163,0.03440142671733232,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,3.5691576226137323,1.0,2.0794415416798357,0.0,0.09531017980432493,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,22.0,7.239214973779806,0.030335199796072885,0.08250122151174377,0.0,Dec,Windows,Mozilla Firefox,Africa,Instagram ads,Returning_Visitor,False,False
3.0,4.007333185232471,0,0.0,14.0,6.073044534100405,0.0249852526939086,0.026641930946421092,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
12.0,7.015053915569641,0,0.0,202.0,7.846980982138788,0.012817503710614343,0.02761516703297339,1.5040773967762742,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
4.0,4.844187086458591,0,0.0,1.0,2.4849066497880004,0.0,0.04879016416943204,0.0,May,Windows,Mozilla Firefox,North America,Instagram Page,New_Visitor,False,False
0.0,0.0,0,0.0,65.0,7.97728198675515,0.003394233068015617,0.017839918128331016,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
3.0,4.998562712861986,1,0.0,21.0,6.937314081223682,0.01960652963891835,0.042101176018635326,0.0,Oct,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,6.1675164908883415,0.0,0.01291622526654623,0.0,May,Android,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,4.787491742782046,0.13976194237515863,0.13976194237515863,0.0,Mar,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,0.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Nov,ChromeOS,Sogou Explorer,Northern Africa,Tik Tok ads,Other,False,False
3.0,2.9496883350525844,0,0.0,41.0,5.998936561946683,0.0,0.001998002662673058,0.0,Sep,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
2.0,3.3141860046725258,1,3.258096538021482,8.0,6.705639094860003,0.0,0.015873349156290163,0.0,May,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,7.60688453121963,0.034208171329736956,0.03825871211709027,0.0,Mar,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
5.0,4.7318028369214575,0,0.0,3.0,3.784189633918261,0.021957167352042138,0.04879016416943204,0.0,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
1.0,1.9459101490553132,0,0.0,12.0,5.099866427824199,0.027809700639267233,0.03922071315328133,3.1484533605716547,Dec,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,True
0.0,3.5553480614894135,0,0.0,3.0,4.0943445622221,0.0,0.02078253918252841,0.0,Dec,MACOS,Safari,Western Europe,Instagram ads,New_Visitor,True,False
0.0,0.0,0,0.0,5.0,5.720311776607412,0.0,0.02176149178151271,0.0,Mar,Android,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,2.0,0.0,0.1823215567939546,0.1823215567939546,0.0,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
3.0,6.197970457269168,0,0.0,36.0,6.771935555839602,0.004290781417156246,0.003992021269537457,0.0,Oct,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,False,False
12.0,7.060047089324396,1,1.0986122886681098,55.0,7.815207062189088,0.011829751753577221,0.02955880224154443,0.0,Oct,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
2.0,3.4965075614664802,0,0.0,11.0,5.0238805208462765,0.009950330853168092,0.03052920503482279,0.0,May,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
4.0,6.179740563162148,2,4.6913478822291435,34.0,7.374629015218945,0.00209779808214612,0.03729578474369693,0.0,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,6.745236349484363,0.0,0.024692612590371414,4.553876891600541,Sep,Windows,Google Chrome,North America,Bing search,New_Visitor,False,True
6.0,3.888413139720753,3,5.6807412756232045,54.0,7.181591944611865,0.0,0.017839918128331016,4.018183201256536,Dec,iOS,Safari,South America,Youtube channel,New_Visitor,False,True
7.0,4.448973335356936,0,0.0,109.0,8.17103418920548,0.007174203748000453,0.02176149178151271,1.33500106673234,Nov,Android,Google Chrome,Asia,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,4.0,3.871201010907891,0.0,0.06485097231961627,0.0,Mar,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,4.941642422609304,0.0,0.009950330853168092,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
15.0,5.112507733282232,0,0.0,89.0,7.9724660159745655,0.0031948908965192886,0.009950330853168092,0.0,Oct,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,32.0,6.238324625039508,0.06541313854823212,0.09075436326846412,0.0,Aug,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
13.0,5.857785593311131,4,4.77912349311153,109.0,8.566935283311052,0.003493889254255838,0.017839918128331016,1.4350845252893227,May,Windows,Google Chrome,Northern Africa,Twitter,Returning_Visitor,False,False
1.0,4.442651256490317,0,0.0,42.0,7.01211529430638,0.0,0.02078253918252841,0.0,Dec,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,17.0,5.44673737166631,0.023814178099254887,0.024692612590371414,0.0,May,MACOS,Safari,Africa,Bing search,Returning_Visitor,False,False
3.0,4.463343585116699,1,0.0,115.0,8.38548870041881,0.002696361547742533,0.016857117066422806,2.9338568698359038,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
0.0,2.3978952727983707,0,0.0,21.0,5.872117789475416,0.0,0.01291622526654623,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
1.0,3.2188758248682006,0,0.0,20.0,4.9344739331306915,0.0,0.013902905168991434,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,7.084583513605234,0.1823215567939546,0.1823215567939546,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,2,4.442651256490317,26.0,7.01571242048723,0.005783244755727361,0.024692612590371414,0.0,May,Windows,Opera,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,29.0,6.7661917146603505,0.012323749688831903,0.028587456851912472,0.0,May,MACOS,Samsung Internet,Eastern Europe,Direct Traffic,Returning_Visitor,False,False
7.0,5.807792078142936,2,5.337538079701318,68.0,7.69484807238461,0.007174203748000453,0.013902905168991434,0.0,Nov,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,5.602118820879701,0.03922071315328133,0.04305948946044701,0.0,May,Android,Google Chrome,Southern Africa,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,5.241747015059643,0.0,0.01980262729617973,0.0,Mar,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,5.389071729816501,0.0,0.009950330853168092,0.0,Nov,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,False,False
3.0,4.6520537718869415,0,0.0,38.0,7.775695749915245,0.0,0.02078253918252841,1.1631508098056809,Mar,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
10.0,5.253145650168099,6,7.079184394609668,21.0,7.408530566894626,0.011137744410456021,0.026641930946421092,2.2512917986064953,Dec,MACOS,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
7.0,4.743772035715911,0,0.0,122.0,7.0630481633881725,0.0,0.002995508979798371,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
2.0,3.996976711247073,2,4.59511985013459,82.0,7.6984827878809465,0.001998002662673058,0.035367143837291344,2.8507065015037334,Nov,Windows,Google Chrome,Africa,Youtube channel,Returning_Visitor,True,False
2.0,3.258096538021482,0,0.0,4.0,3.9512437185814275,0.0,0.04879016416943204,0.0,May,Windows,Google Chrome,North America,Bing search,New_Visitor,False,False
0.0,0.0,0,0.0,6.0,4.844187086458591,0.04879016416943204,0.12486898204586927,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
11.0,7.068427504371035,0,0.0,45.0,7.210079628170788,0.011730922875698699,0.025667746748577813,3.005682604407159,Jul,Windows,Opera,Asia,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,47.0,7.792348924113037,0.010346292054144267,0.04401688541677426,0.0,Dec,Windows,Internet Explorer,South America,Facebook ads,Returning_Visitor,False,False
1.0,4.448973335356936,0,0.0,2.0,3.258096538021482,0.0,0.009950330853168092,0.0,Jul,Android,Google Chrome,Africa,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,5.993961427306569,0.0,0.06485097231961627,0.0,May,MACOS,Safari,North America,Instagram Page,Returning_Visitor,False,False
10.0,4.709755401178166,3,4.484696032520217,21.0,7.183111701743281,0.002696361547742533,0.01291622526654623,0.0,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
5.0,4.448973335356936,0,0.0,3.0,4.07753744390572,0.0,0.04879016416943204,0.0,Nov,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,5.3230099791384085,0.024692612590371414,0.060153922819747144,0.0,Dec,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,5.493061443340548,0.0,0.058268908123975824,0.0,Nov,MACOS,Google Chrome,Southern Africa,Youtube channel,New_Visitor,True,False
0.0,0.0,0,0.0,20.0,5.225746673713202,0.01980262729617973,0.042101176018635326,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Nov,Windows,Google Chrome,Northern Africa,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,9.0,5.560681631015528,0.01980262729617973,0.03246719013750141,0.0,May,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,3.332204510175204,0.0,0.09531017980432493,0.0,Dec,Android,Sogou Explorer,Northern Africa,Tik Tok ads,Returning_Visitor,False,False
5.0,5.542439324247439,0,0.0,245.0,8.138564737261632,0.0,0.0009995003330834232,3.8044377947482086,Nov,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,True,True
7.0,3.1354942159291497,0,0.0,9.0,4.795790545596741,0.028198654358678736,0.051643233151838386,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,6.297109319933935,0.0,0.006975613736425138,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,4.5217885770490405,0.03275756423817229,0.03922071315328133,0.0,Mar,MACOS,Google Chrome,South America,Instagram ads,New_Visitor,False,False
5.0,4.377014092850337,0,0.0,1.0,6.418364935936212,0.0,0.001998002662673058,0.0,Aug,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,4.492374691805433,2,6.48393269883772,169.0,8.933268478636418,0.010841023177874769,0.015873349156290163,0.0,Nov,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,54.0,6.848005274576363,0.0,0.018821754240587667,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,5.8805329864007,0.01980262729617973,0.045928931888399735,0.0,Jul,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
1.0,1.791759469228055,4,6.804060042643372,1.0,0.0,0.04879016416943204,0.0769610411361284,0.0,Dec,Android,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,4.448973335356936,0,0.0,10.0,5.272999558563747,0.0,0.024692612590371414,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,True
0.0,0.0,0,0.0,1.0,5.529429087511423,0.0,0.016857117066422806,0.0,May,MACOS,Safari,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,1.791759469228055,0.03922071315328133,0.06485097231961627,0.0,May,Windows,Microsoft Edge,Eastern Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,4.204692619390966,0.0,0.09531017980432493,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.0,2.5649493574615367,0,0.0,24.0,6.19644412779452,0.0,0.01980262729617973,0.0,Feb,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
1.0,4.1666652238017265,1,3.7376696182833684,4.0,4.204692619390966,0.0,0.04879016416943204,0.0,Oct,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,True,False
3.0,4.037774210733707,0,0.0,11.0,4.820281565605037,0.01340968690991774,0.016857117066422806,0.0,Oct,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
5.0,5.239716736920566,2,4.820281565605037,18.0,6.091309882077698,0.012126179797840555,0.026641930946421092,0.0,Mar,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
6.0,4.3821159164381465,0,0.0,5.0,5.768320995793772,0.0,0.01980262729617973,0.0,May,Android,Google Chrome,Western Europe,Instagram Page,Returning_Visitor,True,False
0.0,0.0,0,0.0,7.0,5.214935757608986,0.0,0.024692612590371414,0.0,Nov,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,True,False
9.0,4.448973335356936,0,0.0,154.0,8.935640333747571,0.0,0.011928570865273812,1.0647107369924282,Nov,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,True
1.0,2.995732273553991,0,0.0,1.0,6.416732282512326,0.01980262729617973,0.0620353909194527,0.0,Mar,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,5.7899601708972535,0.0,0.06485097231961627,0.0,Dec,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,4.672828834461906,0.0,0.024692612590371414,0.0,Nov,Windows,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,True,True
0.0,0.0,0,0.0,5.0,4.30406509320417,0.09531017980432493,0.14583044821153954,0.0,Jul,Android,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
3.0,4.686750172980514,0,0.0,8.0,5.53338948872752,0.0,0.010939940038334263,0.0,Dec,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
7.0,4.732683506287051,0,0.0,11.0,7.374629015218945,0.0,0.008959741371471801,0.0,Sep,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1.0,4.363098624788363,1,0.0,30.0,7.0967213784947605,0.011730922875698699,0.03052920503482279,0.0,Dec,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
4.0,3.426122255407898,2,5.27709373009641,25.0,6.870053411798126,0.005683816468297709,0.02176149178151271,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,True
0.0,0.0,0,0.0,44.0,8.0925452638913,0.01980262729617973,0.0620353909194527,0.0,Sep,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,5.1298987149230735,0.0,0.07232066157962608,0.0,Nov,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
6.0,4.448973335356936,2,4.923623917106626,71.0,7.754481547470383,0.003593535510130218,0.014888612493750559,2.681021528714291,May,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,3.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,23.0,6.12029741895095,0.030335199796072885,0.050693114315518165,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,4.897839799950911,0.03922071315328133,0.06391332574365285,0.0,Dec,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,9.0,5.0106352940962555,0.009356094924025029,0.02955880224154443,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,12.0,6.056784013228625,0.04545126290391736,0.05259245011917063,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
2.0,6.140961558253893,4,4.382026634673881,53.0,7.776115477098742,0.010939940038334263,0.016857117066422806,3.246490991901174,Dec,MACOS,Safari,Africa,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,28.0,6.584791392385716,0.01656208829897823,0.051643233151838386,0.0,Jul,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
3.0,2.70805020110221,0,0.0,74.0,8.45553053102413,0.002796087302001188,0.016857117066422806,0.0,Dec,iOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
14.0,6.15855677263993,1,2.4849066497880004,131.0,8.08886878916199,0.005982071677547469,0.010939940038334263,2.5649493574615367,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
3.0,3.6635616461296463,0,0.0,30.0,6.459904454377535,0.0,0.008959741371471801,3.824284091120139,Nov,Windows,Google Chrome,North America,Affiliate marketing,New_Visitor,True,True
9.0,5.0670156275323635,1,0.0,36.0,5.981414211254481,0.007074913671961985,0.036331929247390204,1.4586150226995167,Sep,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,True,False
2.0,3.713572066704308,0,0.0,21.0,7.491087593534876,0.009950330853168092,0.025667746748577813,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,18.0,5.313205979041787,0.0,0.014888612493750559,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
2.0,5.853351244978348,0,0.0,52.0,7.379008127628304,0.015676479385007616,0.04114194333117521,1.0986122886681098,Oct,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
3.0,5.68697535633982,0,0.0,17.0,6.35088571671474,0.028198654358678736,0.042101176018635326,0.0,May,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
